0,1,sentiment,SBert_유사도
처음 교편 잡을 때는 내가 가장 인기 있는 교수가 될 줄 알았어. 그런데 너무 지루하다고 하니 나한테 문제가 많은 거 같이 느껴져.,늘 당신이 말하던 그 팀장님이구나. 갑자기 그만둔다고 하니 얼마나 상처가 크겠어. 게다가 미리 말을 해준 것도 아니니 상처가 더 크겠지.,상처,0.26026374101638794
앞으로 수업 들어가는 게 너무 불편할 거 같아. 엎드려있는 모습만 봐도 상처가 될 거 같거든. 나 스스로가 너무 부족하게 느껴져서 힘들어.,그렇게 생각하지 마. 당신 어려울 때마다 정말 많이 도움 주셔서 고마워하던 게 생각나네. 다른 사람도 다 그렇게 도움 주신 것도 아니고 당신에게 더 신경 쓰셔서 나도 얼마나 감사했는데.,상처,0.2454761564731598
그렇게 얘기해주니 마음이 많이 풀어지네요. 최선의 노력을 했지만 방향을 잘못 잡았다는 생각이 들어요. 학생들을 배려해서 재미있게 해보려고 더 노력해야겠어요.,왜 미리 말 안 해주셨냐고 물어보진 않았어? 특별한 이유가 있었을 거 같다는 생각이 들어. 당신이 넓은 마음으로 이해해줘.,상처,0.441506564617157
서로서로 좋은 쪽으로 하는 게 현명한 거 같아요. 그리고 엎드려 있지 말라고 진지하게 얘기하려고 해요.,당신이 정말 큰 상처를 받았고 충격이 큰 게 문자에서도 느껴져. 내가 도와 줄 수 있는 게 없어서 너무 안타깝다.,상처,0.25298526883125305
당신의 위로에 마음이 많이 좋아졌어요. 정말 고맙고 든든해요.,당신이 계속 피한다면 더 큰 상처로 남을 수 있어. 그렇게 좋아하던 사람의 이별의 순간을 함께 하지 못했다면 말이야. 당신이 그분을 좋아했던 마음은 진심인 데 그 마음까지 퇴색시키지 않았으면 좋겠어.,상처,0.5206366777420044
"여보, 내가 좋아하는 팀장님이 오늘 회사를 그만둔다고 하네. 그런데 나한테는 한마디 말도 없었다는 게 너무 상처야. 그래도 나랑 많이 친했는데 나의 존재가 그 정도밖에 안 된다니 말이야.",아주 좋은 생각이야. 앞으로 회사에서 못 본다고 영영 못 만나는것도 아니잖아. 그러니 떠나시기 전에 꼭 만나봐.,상처,0.5792262554168701
매일 점심도 같이 먹고 차도 같이 마신 지 벌써 3년인데 이 세월이 적은 게 아니잖아. 그런데 나한테 말도 안 하시고 그만두신다니 너무 상처가 커. 나만 특별하게 생각했나봐.,당신이 넓은 마음으로 이해해주는 거 같아서 나도 기쁘다. 내 생각도 당신이랑 같아.,상처,0.1721893548965454
그건 알지만 그래도 이렇게 중요한 일을 나한테 말 안 하셨다는 게 믿어지지가 않아. 나만 친하다고 생각하고 좋아했나봐. 사람 마음이 똑같이 않다는 말이 맞는 거 같아서 너무 상처야.,친구랑 즐거운 시간 보내는 줄 알았는데 무슨 일 있었던 거야?,상처,0.33200782537460327
더 큰 상처를 받게 될까 봐 물어보지 못했어. 지금 인사 나누고 계신데 나는 지금 밖에 나와 있거든. 얼굴 볼 자신이 없어서 말이야.,자랑도 너무 심하면 정말 들어주기 힘들 때가 있는데 되게 심했나 보네. 너무 심하면 듣는 사람에 대한 존중이 없는 것 같아 상처받을 수 있지. 당신 기분 충분히 이해가 되네.,상처,0.4089527726173401
지금 팀장님한테 전화도 계속 오고 있어. 나한테 인사하고 가시려는 거 같은데 도저히 전화를 못 받겠어. 정말 서운하고 속상해.,듣기만 해도 당신 정말 힘들었겠다 싶다. 대화는 좀 쌍방이 배려하며 오고 가야 하는데 말이야. 당신 스트레스받은 만큼 내가 얘기 많이 들어 줄 테니 기분 풀어.,상처,0.5303909778594971
"그래, 당신 말이 맞는 거 같아. 그분 마음이 어떻든 내가 좋아했던 마음은 사실이니까. 지금이라도 내려가서 인사하고 따로 만나자고 해야겠어.","그랬구나, 그건 정말 당신 입장에선 상처 될 일이다. 당신 요즘 그거 때문에 참 스트레스받아 했는데 자랑 들어 주기 힘들었겠어. 축하까지 해주고 여보는 역시 심성이 참 고운 사람이야.",상처,0.43531152606010437
지금 생각하니 팀장님이 입이 안 떨어져서 나한테 말 못하셨을 것 같다는 생각도 들어. 나 같아도 그랬을 것 같거든.,당신은 그런 상황에서도 끝까지 최선을 다해 친구 노릇을 해 준 정말 귀하고 착한 사람이야. 칭찬 듬뿍 받아야 할 사람인데 어깨 쭉 펴고 너무 상처받지 마. 당신 오늘 고생한 거 내가 다 풀어 줄 테니 기운 내고.,상처,0.3643970787525177
지금 내려가 봐야겠어. 먼저 떠나시기 전에 말이야. 당신의 위로 덕에 좋은 마음으로 보내드릴 수 있을 것 같아. 고마워.,마음이 좀 풀렸다니 나도 좋다. 계속 기분 안 좋았을 텐데 무거운 마음 좀 풀고 편하게 들어와. 당신 오늘 정말 고생 많았어.,상처,0.707667350769043
"여보, 나 지금 친구 만나고 가는 길인데 왜 이리 지치는지 기분도 완전 엉망이네.","그래, 당신 맘이 좀 괜찮아진 것 같아 나도 안심되네. 친구 만나며 힘들었던 거 다 털어 버리고 저녁에 맛있는 거 먹으며 풀자.",상처,0.6385713815689087
오늘 만난 친구가 유독 나만 만나면 너무 자랑을 늘어놓는 친구라 그래. 오늘은 평소보다 더 심해서 나를 전혀 배려하지 않는 것 같아 상처받은 기분이야.,갑자기 그게 무슨 소리야? 무슨 일이라도 있어?,상처,0.4108186960220337
나는 그 친구한테 자랑 같은 거 제대로 한 적도 없는데 일방적으로 이러니 힘들더라. 나는 그냥 자기 자랑 들어주는 친구일 뿐인 건가 싶어서 상처가 됐어.,재미있게 놀러 간 곳에서 싫은 소리를 들었구나. 좋은 말만 나눠도 모자란 자리에서 당신이 많이 속상하고 상처받았겠다. 남에게 피해를 주며 산 것도 아닌 데 그리 면박을 줬으니 당신이 얼마나 상처였겠어.,상처,0.48523110151290894
당신 말처럼 대화는 서로 존중이 중요한 건데 얘는 정말 자기만 생각하는 거 같아. 우리 아들 성적 떨어진 거 다 알면서 자기 아들 1등 했다고 계속 자랑하더라. 그래도 나는 꾹 참고 진심을 다해 축하해 줬어.,"그렇게까지 심하게 이야기할 필요는 없었잖아, 동창들이 정말 너무했네. 당신이 그 자리에서 정색하고 화를 냈어도 이상하지 않은 상황이었어.",상처,0.34998536109924316
정말 간신히 참고 축하해 주긴 했는데 너무 힘들더라. 걔는 막 신이 나서 더 자랑하는데 나는 위축이 돼서 상처까지 받고 말이야. 내가 그렇게 일방적으로 자랑해도 되는 만만한 사람인 건가 싶어 자존감도 떨어지고.,"사람마다 가치관이 다른데 돈을 벌기 위해 수단과 방법을 가리지 않았다고 야유를 들을 이유는 없지. 동창들이 너무했어. 당신은 당신의 목표를 위해 쉼 없이 달려왔을 뿐이니 너무 담아두고 상처받지 마. 남들이 뭐라든 나와 아이들이 당신의 수고를 알고 있잖아, 그러니 너무 신경 쓰지 않았으면 해.",상처,0.34864577651023865
너무 감정 소모하고 상처받아서 기분이 엉망이었는데 역시 당신이 최고네. 내 마음을 이렇게 잘 알아주니 뭐 때문에 이렇게 상처받았나 싶고 기분이 한결 나아졌어.,"전후 사정도 모르는 동창들의 야유를 견디느라 정말 고생했어. 당신을 잘 모르는 사람들이 아무것도 모르고 뱉은 말에 너무 상처받지 마. 당신이 돈을 벌어온 이유인 아이들은 당신이 고생한 거 잘 알잖아, 그 사실을 잊지 마.",상처,0.5531010627746582
"응, 여보가 위로해 준 덕분에 기분 엉망으로 귀가할 뻔했는데 많이 풀렸어. 친구 만나는 내내 스트레스받았는데 계속 상처받는 것도 아닌 것 같아. 다 털어 버릴래.",당신이 누구보다 고생한 건 내가 잘 알아. 그러니 이 문제로 당신이 주눅 들지 않았으면 좋겠어. 당신이 고생해 준 덕에 우리 가족이 이렇게나 안정적으로 살 수 있잖아.,상처,0.4042171537876129
"그래, 듣기만 해도 기분이 싹 풀리네. 얘기 잘 들어 줘서 정말 고마워.",쉽지 않을지라도 당신이 어서 회복했으면 좋겠다. 그렇다고 해서 당신이 불행하게 살아온 건 아니잖아.,상처,0.4670502245426178
여보 내가 정말 잘못 살아온 걸까? 인생을 잘못 산 사람 취급당해서 상처받았어.,노력한 것이 물거품이 되고 말았다니 어쩌면 좋아요. 당신이 얼마나 애써서 준비했는지 아니까 너무 속상하네요. 당신이 얼마나 상처받았을지 이해가 돼요.,상처,0.6335068345069885
오랜만에 동창 모임에 갔다가 어쩌다 보니 수단과 방법을 가리지 않고 아등바등 살아온 이야기를 했거든. 그랬더니 나보고 돈에 왜 그렇게 집착하냐면서 돈만 밝히는 사람이라고 몰아가잖아. 그게 나한테는 너무 상처가 됐어.,쉬지 않고 나아갔지만 거절당했으니 얼마나 마음이 무너지겠어요. 마치 길을 잃고 헤매는 기분이 들 것 같아요.,상처,0.5877559781074524
돈에 집착한다며 야유할 게 아니라 왜 그런지 이유라도 물어봤으면 나았을 것 같아. 난 어린 시절의 가난을 아이들에게 물려주지 않으려고 악착같이 돈을 벌어온 거잖아. 그런 사실도 모르면서 나를 돈에 눈이 먼 사람 취급을 하는 게 참 상처였어.,원하는 이상향을 갖지 못할 수는 있어도 세상의 패배자는 없다고 생각해요. 이번 일에 거절당해서 마음이 좋지 않은 거 이해해요. 그러나 결코 패배한 것이 아니니 기운 잃지 말아요.,상처,0.3447069823741913
"나도 여유를 가지고 살고 싶었지만 가난이 싫어서 악착같이 살았을 뿐이잖아. 그 덕에 아이들을 키우는 데 부족함이 없었고 그것만으로 나는 만족하고 행복하거든. 그런 사정도 모르면서 계속 무시당하니까 상처였고, 안 좋은 주목을 받아서 창피했어.",어떤 걸 성공이고 실패라고 정의하는가에 따라 관점이 바뀌기도 하더군요. 사회가 얘기하는 기준을 참고하되 진정으로 당신이 원하는 삶을 생각해봐요. 생각보다 가까이 있을지도 몰라요.,상처,0.4560840129852295
그냥 잊어버리고 싶은데 모임 내내 비아냥을 들었더니 쉽지 않네. 내 생각보다 상처를 더 크게 받은 것 같아.,당신은 이미 말한 것과 비슷한 모습으로 지내고 있다는 걸 눈치채지 못하는 것 같아요. 부족하다는 느낌에 집중하다 보면 결핍감 때문에 더 마음이 조급해지지 않을까요? 이제껏 이룬 것들을 보며 자신을 격려하면 좋겠어요.,상처,0.5362535715103149
그러고 보니 당신 말이 맞네. 동창들은 그 순간의 이야깃거리가 필요했을 뿐인 것 같다는 생각이 든다.,당신이 잘해와 준 덕분에 우리 가족은 부족함 없이 지내고 있어요. 저와 아이들 역시 넘치는 부와 명예를 바라는 게 아니랍니다. 당신이 패배감을 느끼면서까지 찾아야 할 성공이라는 건 혹 그 실체가 없는 건 아닐런지요.,상처,0.49504825472831726
"그래, 잘못은 동창들이 한 건데 내가 주눅들 필요는 없지. 당신이 위로해 준 덕에 마음이 한결 낫네.",당신과 우리 가족은 지금도 충분히 잘 지내고 있다는 걸 말해주고 싶었어요. 당신이 좀 더 편안한 마음으로 일을 즐기게 되길 바란답니다.,상처,0.5670939087867737
"당연하지, 당신과 우리 아이들을 위해 기꺼이 해온 일들인걸. 이야기 들어줘서 고마워, 당신 덕에 버틸 수 있겠다.","늘 밝고 쾌활하던 당신에게 그렇게 큰 상처가 있다는 게 너무 놀라운걸요. 아들의 숙제가 뭐였길래 그래요, 무슨 일이에요?",상처,0.5100916624069214
밤낮으로 고민해가며 최선을 다해 준비한 일이 수포가 되었어요. 예상치 못한 이유로 거절 받으니 그동안의 노력이 허망해지고 상처받은 기분이 드네요.,당신이 나에게도 어린 시절 이야기를 잘 안 했던 이유가 있었네요. 아무것도 모르고 순수하고 해맑게 묻는 아들의 모습을 보며 당신이 얼마나 가슴이 아팠을까요. 잊고 지내려고 했던 기억들이 떠오르면서 다시 상처가 콕콕 쑤시는 기분에 마음이 불편할 것 같아요.,상처,0.4864155650138855
이렇게 노력하는 데도 성공에 가닿지 못하니 내게는 불가능한 얘기인가 봐요. 왜 이런 시련만 찾아오는지 상처가 되네요.,"당신이 유난히 예의가 바르고, 어른들에게 잘하는 이유가 조부모님과 함께 자랐기 때문이었군요. 산골 마을에서 자라면서 당신은 그 누구보다 다양한 경험을 할 수 있었고 행복했을 거예요. 그때의 아름다운 추억들을 철없고 버릇없었던 학창 시절의 기억으로 덮어버리지 말아요.",상처,0.1955302655696869
어디서부터 잘못된 것인지 내가 뭘 놓치고 있는지 모르겠어요. 방향을 바꿔봐도 결과는 그대로네요. 이러다 패배자로 살아갈 수밖에 없을까 봐 버림받은 기분도 들어요.,"정말로 불쌍한 건 마음이 가난한 거예요, 하지만 당신은 조부모님과 함께 지내며 누구보다 풍족하게 자랐잖아요. 우리 아들에게도 당신의 산골 마을의 추억은 너무 신기하고 새로운 경험일 거예요. 지금은 하고 싶어도 할 수 없는 일인데, 오히려 당신을 부러워하고 대단하다고 생각할걸요.",상처,0.4372842311859131
