,0,1,SBert_유사도,sentiment
63,가장으로서 정말 말 그대로 발에 물집이 잡히도록 노력하는데 내 뜻대로 되지 않을 때가 있어. 그럴 땐 정말 어딘가로 도망치고 싶을 만큼 힘들지. 특히 이렇게 몸까지 아플 때는 더더욱 슬퍼져서 마음이 울적해져.,당신이 다시 기운을 차린다고 하니까 정말 다행이야. 나는 당신이 꿋꿋이 이겨낼 수 있으리라 믿어. 당신은 충분히 해낼 수 있는 능력이 있으니까.,0.3584249019622803,슬픔
64,"좋은 옷 한 벌 못 사주고, 좋은 음식 대접해주지 못해서 미안해. 당신을 행복하게 해주고 싶은데 그렇지 못한 내가 너무 한심하게 느껴져. 그래서 마음이 더욱 슬프고 힘드네.",그렇게 생각하는 당신이 참 멋지고 대견하게 느껴져. 언제나 당신을 응원할게.,0.4295864701271057,슬픔
65,노력만으로는 안 되는 게 있다는 생각에 마음이 씁쓸하고 슬퍼졌었어. 잘 하고 싶은 마음은 굴뚝 같은데 내 맘 같지가 않아서.,당신은 한번 아플 때마다 호되게 지나가는데 병원은 갔다 온 거야? 요즘 당신 이것저것 신경 쓰는 일이 많아져서 고민하더니. 나까지 없는데 아프니까 당신이 많이 힘들고 슬퍼지는 마음 충분히 알 것 같아.,0.632105827331543,슬픔
66,당신이 있어서 내가 그래도 용기를 내서 살아갈 수 있는 것 같아. 당신 말대로 포기하면 안 되지. 나도 다시 힘을 내볼게.,회사 다니면서 가족들도 챙겨야 하는 당신 상황이 얼마나 힘들고 지치는 일인지 내가 잘 알지. 정작 당신이 몸이 아프니까 마음까지 약해져서 슬퍼지는 당신 마음이 너무나 안쓰러울 뿐이야. 그래도 언제나 당신 옆에는 내가 꿋꿋하게 버팀목이 되어 주고 있으니까 너무 슬퍼하지 말았으면 좋겠어.,0.5286070108413696,슬픔
67,위로해주고 응원해줘서 고마워. 마음이 한결 편해졌어. 물집 잡힌 발도 나중엔 삶의 훈장처럼 되겠지.,당신이 장모님한테 손을 내밀면 당장이라도 달려오시지 장모님한테 당신이 얼마나 소중한 딸인데. 이렇게 아프고 힘들 땐 기댈 수 있는 가족이 당신 옆에 있으니까 당연히 얘기해도 괜찮아. 물론 상대방을 먼저 생각하는 당신의 배려심은 나도 배워야 한다고 생각했어.,0.4886806011199951,슬픔
68,"여보, 나 머리도 아프고 몸살 기운도 있는 것 같아서 힘들어. 몸이 힘드니까 갑자기 내 주위에는 나를 돌봐줄 사람이 아무도 없다는 생각이 드네. 당신도 옆에 없고 자꾸 눈물만 나와서 슬퍼.",무거운 책임감으로 항상 가족을 위해서 희생만 하는 당신 마음 그 누구보다 내가 잘 알지. 그렇기 때문에 지금보다 당신을 더 도울 수 있게 내가 최선을 다해서 노력해 볼게. 얼른 올라가서 당신 옆에 있어 주고 싶은데 조금만 기다려 주면 안 될까?,0.4657360315322876,슬픔
69,회사 일로 신경 쓸 일이 많아져서 무리를 했는 지 몸살이 났나 봐. 그럼에도 불구하고 아이들 밥은 챙겨줘야 되고 청소도 해야 하는데 아무것도 할 수가 없어. 이럴 때 당신이라도 옆에 있으면 슬픔이 덜 할 것 같은데 출장 가고 없으니 말이야.,기분이 나아졌다니 정말 다행이다. 앞으로도 기쁘든 슬프든 당신의 모든 마음을 알 수 있게 우리 서로 얘기 많이 하자. 솔직하게 말해준 당신이 오늘처럼 고마울 때가 또 있을까 싶네.,0.3199842572212219,슬픔
70,당신이 버팀목이 되어주어서 고맙긴 한데 사실 나도 힘들 땐 챙김을 받고 싶을 때가 있어. 엄마한테 집에 와 달라고 부탁하고 싶어도 힘들까 봐 말도 못 하고 전화를 끊었어. 왜 난 아프고 힘들 때 내 옆에 아무도 없다는 생각이 들지?,"알았어, 항상 끝까지 당신 옆에서 든든하게 지켜줄 테니까 걱정하지 마. 그리고 당신 몸도 아픈데 이참에 보약 좀 지어 가야겠다. 보약 먹고 힘내야 당신이 내 활력소가 되어 주지.",0.618175208568573,슬픔
71,시골에서 맏딸로 태어나 항상 동생들을 챙겨야 한다는 책임감으로 살았던 것 같아. 그래서 당신 말대로 나 자신을 돌볼 새가 없었던 거고. 나도 이런 기분을 처음 느끼는 거라서 이 슬픔을 어떻게 해야 할지 모르겠어.,올라갈 때 가지고 갈 테니까 병원에서 지은 약 잘 챙겨 먹고 있어. 그래야 몸이 얼른 나아져서 씩씩한 당신 모습 볼 수 있지.,0.21084719896316528,슬픔
72,당신이 이렇게 내 마음 알아주니까 갑자기 속에 응어리진 뭔가 훅 하고 내려가는 기분이야. 가족이 옆에 있는데 왜 돌봐줄 사람이 없다고 생각했을까? 엄마도 나중에 이 사실을 알면 서운해하겠지? 전화라도 해야겠다.,좋은 일로 떠나는 거니 너무 울지 마요. 조금 일찍 독립시켰다고 생각하자고.,0.5633624792098999,슬픔
73,"알았어, 당신은 여태껏 나에게 용기를 주는 사람이었고, 앞으로도 그럴 거라고 생각해. 얘기 들어줘서 진심으로 고맙고, 나도 당신에게 힘이 되어줄 수 있도록 노력할게.",품 안에서 소중하게 키운 아이인데 그런 아이를 떠나보내려니 당신의 마음이 얼마나 짠하고 먹먹하겠어. 하지만 자식은 결국 독립해서 부모를 떠나는 존재이니 너무 슬프게만 생각하지 마. 시기만 조금 빨리 당겨진 거고 당신 곁엔 나도 있으니까 괜찮을 거야.,0.34878817200660706,슬픔
74,그럼 누가 해주는 건데 매일 챙겨 먹어야지. 당신도 여러 가지 일로 바쁘고 힘들 텐데 나한테 신경 써줘서 고마워. 기대할게.,"우리 눈에만 그렇지, 세상 밖으로 나가면 어른스럽게 자신의 몫을 잘 해낼 거니 걱정 마요. 그리고 힘들고 슬프면 나한테 기대요. 영영 아이가 우리 인생에서 떠나는 것도 아니고 잘되어서 돌아올 테니 좋게 생각하고 응원해줍시다.",0.3395976424217224,슬픔
75,응 챙겨 먹을게. 저녁이 빨리 왔으면 좋겠다. 며칠 떨어져 있었다고 당신 얼굴이 마구 보고 싶어지네. 사랑해.,당신은 충분히 아이한테 잘했고 좋은 엄마였어요. 여보가 이렇게 힘들어하는 거 알면 아이도 힘들어할 거예요. 우리가 부모로서 든든하게 서 있어 줘야지 아이도 마음이 편해지지.,0.3373521566390991,슬픔
76,여보 다음 주면 첫째가 미국으로 유학하러 가는 날이에요. 담담하게 이야기하고 뒤에서 눈물을 흘렸어요. 아이랑 떨어질 생각을 하면 벌써 슬퍼요.,나도 아이가 떠나는 게 슬프지만 기쁜 일이기도 해요. 다 잘되려고 가는 거잖아요.,0.6267876625061035,슬픔
77,고등학생이 되기 전에 제 품을 떠날 줄은 예상도 못 했어요. 지금 미국가는 게 아이를 위한 일이지만 제게 너무 힘들어요. 아이와의 이별이 너무 빨리 찾아온 것 같아 슬퍼요.,남은 시간 동안 우리가 맛있는 것도 많이 사주고 좋은 말도 많이 해주자고. 가족끼리 좋은 추억을 남겨야지 타지에서도 힘이 나요.,0.27650415897369385,슬픔
78,제 눈엔 아직도 유치원생처럼 어려 보이기만 하는 아이예요. 그런데 이 아이가 저 없이 혼자 차지에 가서 잘 적응할 수 있을까요? 눈에 넣어도 안 아픈 내 자식인데 텅 빈 집을 생각하면 너무 슬퍼요.,그리고 요즘 소셜네트워크도 잘 되어 있고 인터넷도 얼마나 잘 되어 있는데. 아이가 미국 가서도 우리한테 연락 잘할 테니 벌써 이별한다 생각하지 마요.,0.38670986890792847,슬픔
79,떨어질 생각 하면 생이별 같아서 눈물이 나요. 같이 있을 시간이 얼마 남지 않은 거 같아서 슬퍼요. 함께 있을 때 못 해준 것만 생각이 나서 마음이 아파요.,"그러고 보니까 요즘에 단어를 잘못 알아듣는 경우가 많았던 것 같네. 요즘에 이어폰을 자주 사용해서 그런 걸 수도 있을 것 같아, 금방 괜찮아질 거야. 너무 걱정하지 않아도 되어.",0.24533647298812866,슬픔
80,여보가 그렇게 말해주니까 좀 마음이 괜찮아졌어요. 내 마음을 이해해주는 사람은 여보밖에 없어요. 여보 말대로 아이 앞에서는 씩씩한 엄마로 보여야겠어요.,"당신이 이 문제로 고민을 한 지 꽤 됐구나, 진작 알아차려 주지 못해서 미안해. 며칠 더 잘 상태를 지켜보고 결정해 보자. 혹시 요즘에 힘든 일이 많았어?",0.23848065733909607,슬픔
81,우리가 응원해줘야 해요. 그리고 혼자 가서 씩씩하게 잘 해낼 수 있도록 용기를 줘야 해요.,당신이 생각보다 더 속상해하는 것 같아서 마음이 아프다. 나도 가끔 말을 잘 못 알아듣거나 유난히 안 들리는 시기가 있긴 했어. 그렇지만 금방 좋아졌었거든 당신도 잠깐 지나가는 증상일 거야.,0.17669375240802765,슬픔
82,제가 계획을 짜볼게요. 가기 전에 좋은 옷도 사 입혀야겠어요.,그런 일이 있었구나. 카페는 소음도 많으니까 소리를 명확하게 듣는데 방해되는 부분이 있었을 수도 있을 거야. 너무 심각하게 생각하지 않았으면 좋겠어.,0.11426643282175064,슬픔
83,당신이 있어서 참 다행이에요. 당신이 없었으면 저 혼자 이 슬픔을 감당하지 못했을 거 같아요. 고마워요.,친구 중에 그런 분이 있었구나. 자기가 걱정하는 마음 충분히 이해해. 그렇지만 사람마다 증상도 다르니까 그 사람과 같은 상황일 거라고 걱정하지 않아도 되어.,0.41472727060317993,슬픔
84,"여보, 나 요즘에 사람들과 대화하다가 되물을 때가 많아졌어. 가는 귀가 먹었다는 걸 이제 몸으로도 느끼는 것 같아. 나는 그대로 일 줄 알았는데, 건강이 나빠지니까 너무 슬퍼.",맞아. 오히려 계속 생각하고 떠올리면 걱정이 심화되고 자기 마음이 불편해질 거야. 마음을 편하게 먹고 릴랙스해보면 어떨까? 그리고 직접 병원을 가보는 게 정확할 것 같아.,0.5754200220108032,슬픔
85,"심각할 정도로 못 알아듣는 건 아니지만, 조금 신경이 쓰이네. 이러다 더 심각해질까 봐 겁도 나고, 병원에 가봐야 하나 생각이 자꾸 들어.",당신의 우울함을 진작 눈치채주지 못해서 미안하지. 가장 이른 시일 내에 병원을 예약해서 가보자. 당신이 불안하지 않도록 내가 항상 옆에 있어 줄게.,0.6144750714302063,슬픔
86,최근에 회사에서 진행하는 프로젝트 때문에 스트레스를 받긴 했어. 그래도 이렇게 청각에 문제가 생기거나 고민하게 된 경우는 처음이라서 걱정되고 속상해.,당신 무슨 일 있어? 왜 그런 생각을 해?,0.3153510093688965,슬픔
87,"얼마 전에는 친구랑 카페에서 대화하고 있었거든. 다 같이 얘기하다가 웃음이 터졌는데, 나만 그 부분이 잘 안 들려서 웃지 못했어. 나만 웃지 않으니까 뭐지 싶었어.",회사에서 힘든 일이 있었나보구나. 어떤 힘든 일이 있어도 당신 곁엔 가족이 있잖아. 혼자 힘들어하지 말고 우리와 함께 나누자.,0.28787773847579956,슬픔
88,무슨 문제가 있는 건 아닐까 봐 사람들한테 물어봤거든. 근데 친구의 지인 중에 청각에 문제가 생겨서 보청를 끼었다고 하더라고. 소리를 아예 못 듣게 되는 건 아닐까 너무 슬픈 거 있지.,그런 일이 있었구나. 사람들이 모여 일하다 보면 서로 의견이 안 맞을때도 있고 갈등이 있을 수도 있는거지. 꼭 당신만의 문제가 아니니 너무 속상해 하며 슬퍼하지 마.,0.5149977207183838,슬픔
89,"그러고 보니까 그렇네, 그 사람의 생활 패턴이나 그 무엇도 나랑 같은 것은 없는데 말이지. 괜히 조금만 달라도 큰 병으로 이어질까 봐 상상하고 우울해졌던 것 같아. 이렇게 혼자서 상상하고 불안해한다고 해결되는 일은 없는데 말이지.","당신은 성격이 좋아서 친구들도 많고, 동네 이웃들한테 평판이 좋기로 소문났잖아. 당신 품성 좋은 건 내가 제일 잘 알아. 그러니 그런 걱정은 하지 마.",0.2139807492494583,슬픔
90,"당신 말이 맞아. 아무것도 아니라면 다행이고, 문제가 있다면 조기에 발견할 수 있을 테니까. 고마워 자기 덕분에 마음이 조금 진정된 것 같아.",몸의 상처든 마음의 상처든 참는다고 해결되는 건 아니야. 언젠가는 밖으로 꺼내져서 치료를 받아야 하는거지. 당신의 슬픔도 숨기기만 했다면 아무것도 해결되지 않은채 곪아만 갔을거야.,0.5220539569854736,슬픔
91,당신이 내 남편이라서 정말 행복하다. 고마워.,그동안 혼자서 많이 힘들었을 당신을 생각하니 마음이 아파. 이제는 숨기지 말고 용기를 내보자. 내가 당신 곁에서 힘이 될 수 있도록 응원해줄게.,0.3017118573188782,슬픔
92,"여보, 나 손에 난 물집 알지? 그게 결국 터졌는데 참 슬프네.",그래. 터져버린 물집을 치료하면 새살이 돋는것처럼 당신의 갈등도 어서 해결되길 바랄게. 나는 당신이 꿋꿋하게 잘 이겨낼 수 있을거라고 믿어.,0.48262953758239746,슬픔
93,물집이 벌겋게 부풀어 오르더니 마침내 오늘 터졌거든. 마치 회사에서 내 모습을 보는 것 같아서 참 슬퍼.,동물을 아끼는 입장에서 그런 사건을 접하다니 당연히 마음이 편치 않았을 거야. 가끔 그렇게 원하지 않았던 소식을 접하게 되면 더 큰 감정으로 와닿곤 하잖아. 부디 슬픈 감정이 오래가지 않았으면 좋겠어.,0.2679959237575531,슬픔
94,사실 우리 팀원들과 마찰이 있었는데 계속 참고 있었거든. 근데 그게 나도 모르게 쌓이다가 오늘 결국 폭발해서 갈등이 있었어. 터져버린 물집이 폭발한 내 모습과 같아 보여 슬프네.,"사람보다 훨씬 짧은 수명인데, 거의 평생을 사랑받지 못한 삶으로 지냈다는 게 너무 마음이 아프다. 동물을 좋아하는 입장에서 크게 슬퍼하는 것도 정말 당연한 일이야. 마음 아픈 일로 눈물이 나면 감정이 크게 일렁여서 진정하기 힘들잖아, 정말 고생했겠어.",0.34873151779174805,슬픔
